,name,car_ids,market_ids,cy,dr,at,ps,air,drv,prices,wght,dom,disp,hp,lngth,wdth,wb,mpg,sales,firm_ids,eu,re,sales*,dfi,ci,mpd,shares,clustering_ids,region,hpwt,space,trend,demand_instruments0,demand_instruments1,demand_instruments2,demand_instruments3,demand_instruments4,demand_instruments5,demand_instruments6,demand_instruments7,supply_instruments0,supply_instruments1,supply_instruments2,supply_instruments3,supply_instruments4,supply_instruments5,supply_instruments6,supply_instruments7,supply_instruments8,supply_instruments9,supply_instruments10,supply_instruments11
53,PLVALA,231,1971,6,4,0,0,0,-9,5.906172839506173,2.835,1,1.98,1.25,1.89,0.72,1.08,1.6649999999999998,246.417,16,0,3,246417,0,0,1.8525412087912088,0.003695737596736457,PLVALA71,US,0.4409171075837743,1.3607999999999998,0,13.0,6.763321690429156,0.0,21.796565934065935,78.0,39.72126397930945,0.0,152.40906593406592,13.0,-8.919776879429456,0.0,5.207160581450381,5.939804339818501,78.0,-55.96779977030044,0.0,42.578198827291295,25.274703627911034,0,1.8525412087912088
54,PLBARC,233,1971,6,2,0,0,0,-9,6.553086419753086,3.01,1,1.98,1.25,1.87,0.75,1.08,1.499,19.246,16,0,3,19246,0,0,1.6678434065934067,0.00028864958905753195,PLBARC71,US,0.41528239202657813,1.4025,0,13.0,6.788956405986353,0.0,21.981263736263738,78.0,39.72126397930945,0.0,152.40906593406592,13.0,-8.859878737848387,0.0,5.312187485762327,5.909620743503302,78.0,-55.96779977030044,0.0,42.578198827291295,25.274703627911034,0,1.6678434065934067
55,PLSATL,236,1971,6,4,0,0,0,-9,6.750617283950617,3.249,1,2.25,1.45,2.05,0.79,1.17,1.44,115.05,16,0,1,115050,0,0,1.6021978021978023,0.0017255084288199652,PLSATL71,US,0.4462911665127731,1.6195,0,13.0,6.757947631500158,0.0,22.04690934065934,78.0,39.72126397930945,0.0,152.40906593406592,13.0,-8.93189156504048,0.0,5.352342591294879,5.765759642288769,78.0,-55.96779977030044,0.0,42.578198827291295,25.274703627911034,0,1.6021978021978023
56,PLFURY,240,1971,6,4,0,0,0,-9,7.767901234567901,3.705,1,2.25,1.45,2.16,0.8,1.2,1.274,28.641,16,0,1,28641,0,0,1.4175,0.0004295548623192753,PLFURY71,US,0.3913630229419703,1.7280000000000002,0,13.0,6.81287577507096,0.0,22.231607142857143,78.0,39.72126397930945,0.0,152.40906593406592,13.0,-8.800555562979394,0.0,5.474824147732816,5.700912431536152,78.0,-55.96779977030044,0.0,42.578198827291295,25.274703627911034,0,1.4175
57,PTVNTU,243,1971,6,4,0,0,0,-9,6.143209876543209,2.983,1,2.5,1.85,1.95,0.73,1.11,1.5699999999999998,47.896,19,0,3,47896,0,0,1.7468406593406596,0.0007183394324794529,PTVNTU71,US,0.62018102581294,1.4235,0,28.0,16.795498763444748,0.0,49.30096153846154,63.0,29.509822988064688,0.0,125.01037087912088,28.0,-15.181292357116984,0.0,12.626112253944026,13.907861515718393,63.0,-50.04743881203604,0.0,35.217996658869836,17.261600586374698,0,1.7468406593406596
58,PTLEMA,245,1971,6,4,0,0,0,-9,7.222222222222221,3.229,1,2.5,1.45,2.07,0.77,1.16,1.49,162.983,19,0,3,162983,0,0,1.6578296703296704,0.0024444027836102947,PTLEMA71,US,0.44905543511923196,1.5938999999999999,0,28.0,16.966624354138453,0.0,49.38997252747253,63.0,29.509822988064688,0.0,125.01037087912088,28.0,-14.858427288215706,0.0,12.678411753346875,13.794796300311477,63.0,-50.04743881203604,0.0,35.217996658869836,17.261600586374698,0,1.6578296703296704
59,PTFIRB,248,1971,6,2,0,0,0,-9,7.523456790123456,3.164,1,2.5,1.45,1.92,0.74,1.08,1.442,52.746,19,0,2,52746,0,0,1.604423076923077,0.0007910792489051532,PTFIRB71,US,0.4582806573957016,1.4207999999999998,0,28.0,16.957399131861987,0.0,49.44337912087912,63.0,29.509822988064688,0.0,125.01037087912088,28.0,-14.878762730086438,0.0,12.711156834441486,13.909760050198578,63.0,-50.04743881203604,0.0,35.217996658869836,17.261600586374698,0,1.604423076923077
60,PTCATL,250,1971,8,4,0,0,0,-9,9.30864197530864,4.077,1,3.5,2.5,2.21,0.8,1.24,1.3210000000000002,160.502,19,0,3,160502,0,0,1.4697939560439561,0.0024071929929809824,PTCATL71,US,0.613195977434388,1.768,0,28.0,16.8024838118233,0.0,49.57800824175824,63.0,29.509822988064688,0.0,125.01037087912088,28.0,-15.1699655315964,0.0,12.798798847764054,13.691131179238896,63.0,-50.04743881203604,0.0,35.217996658869836,17.261600586374698,0,1.4697939560439561
61,PTBNNV,251,1971,8,4,0,0,0,-9,10.395061728395062,4.213,1,4.55,2.8,2.25,0.8,1.26,1.379,40.42,19,0,2,40420,0,0,1.534326923076923,0.0006062151298818166,PTBNNV71,US,0.6646095418941371,1.8,0,28.0,16.75107024736355,0.0,49.51347527472527,63.0,29.509822988064688,0.0,125.01037087912088,28.0,-15.25048065774364,0.0,12.75582927449308,13.673193478552228,63.0,-50.04743881203604,0.0,35.217996658869836,17.261600586374698,0,1.534326923076923
62,PTGRNP,253,1971,8,2,0,0,0,-9,11.25185185185185,3.863,1,4.0,3.0,2.13,0.77,1.18,1.558,70.581,19,0,2,70581,0,0,1.733489010989011,0.0010585668006479092,PTGRNP71,US,0.7765984985762361,1.6401,0,28.0,16.639081290681453,0.0,49.31431318681319,63.0,29.509822988064688,0.0,125.01037087912088,28.0,-15.406204428543328,0.0,12.633784925855688,13.766222927867421,63.0,-50.04743881203604,0.0,35.217996658869836,17.261600586374698,0,1.733489010989011
63,ADSUPE,1474,1971,4,4,0,0,0,-9,7.6419753086419755,2.147,0,1.074,1.0,1.74,0.64,0.98,1.9789999999999999,2.51,7,1,1,3034,0,0,2.2019093406593404,3.76447297378367e-05,ADSUPE71,EU,0.4657661853749418,1.1136,0,4.0,1.3759803690229202,0.0,9.215975274725276,87.0,45.083756222924514,0.0,164.64028846153846,4.0,-4.398069160358055,0.0,2.879323059844932,0.47653856939286837,87.0,-60.544334356340705,0.0,44.73326980570872,30.938444149838162,0,2.2019093406593404
64,AD100L,1475,1971,4,4,0,0,0,-9,8.876543209876543,2.357,0,1.074,1.15,1.83,0.69,1.053,1.782,18.737,7,1,1,91267,0,0,1.9827197802197805,0.0002810156578079069,AD100L71,EU,0.4879083580823079,1.2627,0,4.0,1.3538381963155541,0.0,9.435164835164835,87.0,45.083756222924514,0.0,164.64028846153846,4.0,-4.444512997675863,0.0,2.984178397416743,0.35088429452838893,87.0,-60.544334356340705,0.0,44.73326980570872,30.938444149838162,0,1.9827197802197805
65,CPSC20,1478,1971,4,2,0,0,0,-9,6.037037037037036,2.006,0,0.976,0.75,1.68,0.65,1.008,2.096,42.441,25,1,3,100000,0,0,2.3320879120879123,0.0006365258863759073,CPSC2071,EU,0.3738783649052842,1.092,0,0.0,0.0,0.0,0.0,91.0,46.55162441241709,0.0,173.72608516483515,0.0,0.0,0.0,0.0,0.0,91.0,-64.72265027360389,0.0,47.55515376571528,31.434569852506332,0,2.3320879120879123
66,DTCB11,1479,1971,4,2,0,0,0,-9,4.286419753086419,1.587,0,0.715,0.68,1.51,0.6,0.9059999999999999,2.5140000000000002,53.226,2,0,5,370320,0,0,2.79717032967033,0.0007982782410462535,DTCB1171,JP,0.428481411468179,0.9059999999999999,0,1.0,0.43935052531041074,0.0,2.470054945054945,90.0,46.05767084054378,0.0,170.7909478021978,1.0,-0.822457721387396,0.0,0.797507195884188,-0.008032171697264267,90.0,-64.03650939185177,0.0,46.57580222612184,31.629328874465468,0,2.79717032967033
67,DTPL51,1480,1971,4,4,0,0,0,-9,5.234567901234567,2.094,0,0.973,0.92,1.6,0.62,0.953,2.2199999999999998,105.093,2,0,5,731186,0,0,2.470054945054945,0.001576174335593017,DTPL5171,JP,0.43935052531041074,0.992,0,1.0,0.428481411468179,0.0,2.79717032967033,90.0,46.05767084054378,0.0,170.7909478021978,1.0,-0.8475079223562566,0.0,0.9218751101680558,-0.09871597293915782,90.0,-64.03650939185177,0.0,46.57580222612184,31.629328874465468,0,2.470054945054945
68,FT850,1481,1971,4,2,0,0,0,-9,3.839506172839506,1.512,0,0.499,0.42,1.41,0.56,0.7979999999999999,2.507,2.501,17,1,3,94828,0,0,2.7893818681318683,3.750974863519107e-05,FT85071,EU,0.2777777777777778,0.7896000000000001,0,1.0,0.37593984962406013,0.0,2.4389010989010993,90.0,46.27178514992053,0.0,170.8298901098901,1.0,-0.9783261227936078,0.0,0.7848143690857692,0.03613904661587335,90.0,-63.44721506733974,0.0,46.59128334391215,31.722670474076036,0,2.7893818681318683
69,FT124,1482,1971,4,4,0,0,0,-9,5.1382716049382715,1.995,0,0.878,0.75,1.62,0.64,0.953,2.192,6.573,17,1,4,202942,0,0,2.4389010989010993,9.858119863219149e-05,FT12471,EU,0.37593984962406013,1.0368000000000002,0,1.0,0.2777777777777778,0.0,2.7893818681318683,90.0,46.27178514992053,0.0,170.8298901098901,1.0,-1.2809338454620642,0.0,0.9190868191761564,-0.23622879086286513,90.0,-63.44721506733974,0.0,46.59128334391215,31.722670474076036,0,2.4389010989010993
70,HD600,1484,1971,2,2,0,0,0,-9,3.444444444444444,1.6,0,0.365,0.39,1.62,0.53,0.787,2.549,9.509,3,0,4,215256,0,0,2.8361126373626373,0.00014261503389525467,HD60071,JP,0.24375,0.8586000000000001,0,0.0,0.0,0.0,0.0,91.0,46.681752777322366,0.0,173.2220604395604,0.0,0.0,0.0,0.0,0.0,91.0,-64.29486286649123,0.0,47.3594834067801,31.675032853020724,0,2.8361126373626373
71,MZ616,1485,1971,4,4,0,0,0,-9,5.419753086419752,2.015,0,0.968,0.88,1.63,0.62,0.97,2.285,3.003,4,0,5,300980,0,0,2.542376373626374,4.5038694582758413e-05,MZ61671,JP,0.4367245657568238,1.0106,0,0.0,0.0,0.0,0.0,91.0,46.488778211565545,0.0,173.51579670329667,0.0,0.0,0.0,0.0,0.0,91.0,-64.87802246868688,0.0,47.468818507827905,31.512036515953376,0,2.542376373626374
72,MB220/,1487,1971,6,4,0,0,0,-9,13.116049382716048,2.88,0,1.41,1.18,1.85,0.7,1.083,1.67,2.708,9,1,4,88434,0,0,1.8581043956043957,4.0614313996040555e-05,MB220/71,EU,0.4097222222222222,1.295,0,3.0,1.546395229704761,0.0,5.001304945054945,88.0,44.96938532539539,0.0,169.19876373626374,3.0,-2.037691672715555,0.0,1.2055020408475023,0.6850749752992515,88.0,-62.77650750720957,0.0,46.576858864897915,30.578995059378293,0,1.8581043956043957
73,MB2200,1488,1971,6,4,0,0,0,-9,13.380246913580246,2.961,0,1.41,1.18,1.85,0.7,1.083,1.636,6.016,9,1,4,70122,0,0,1.8202747252747251,9.022736816845642e-05,MB220071,EU,0.39851401553529214,1.295,0,3.0,1.557603436391691,0.0,5.039134615384616,88.0,44.96938532539539,0.0,169.19876373626374,3.0,-2.009954917743955,0.0,1.2260714290956107,0.6850749752992515,88.0,-62.77650750720957,0.0,46.576858864897915,30.578995059378293,0,1.8202747252747251
74,MB256/,1489,1971,6,4,1,0,0,-9,15.748148148148148,2.989,0,1.695,1.57,1.85,0.7,1.083,1.376,6.638,9,1,4,34452,0,0,1.530989010989011,9.955606215129882e-05,MB256/71,EU,0.5252592840414855,1.295,0,3.0,1.4308581678854977,0.0,5.32842032967033,88.0,44.96938532539539,0.0,169.19876373626374,3.0,-2.2861042644442517,0.0,1.3991449277650139,0.6850749752992515,88.0,-62.77650750720957,0.0,46.576858864897915,30.578995059378293,0,1.530989010989011
75,MB280S,1491,1971,6,2,0,0,0,-9,18.44197530864197,2.891,0,1.695,1.8,1.69,0.7,0.945,1.483,14.33,9,1,4,41322,0,0,1.6500412087912089,0.00021491991121243026,MB280S71,EU,0.6226219301279834,1.1829999999999998,0,3.0,1.3334955217989997,0.0,5.209368131868132,88.0,44.96938532539539,0.0,169.19876373626374,3.0,-2.456151730253746,0.0,1.3242586041203708,0.7755320854545029,88.0,-62.77650750720957,0.0,46.576858864897915,30.578995059378293,0,1.6500412087912089
76,OP36,1492,1971,4,4,0,0,0,-9,4.698765432098765,1.679,0,0.6579999999999999,0.56,1.62,0.65,0.951,2.348,2.199,26,1,1,40000,0,0,2.6124725274725273,3.29803827464155e-05,OP3671,EU,0.3335318642048839,1.0530000000000002,0,0.0,0.0,0.0,0.0,91.0,46.591970913117486,0.0,173.44570054945055,0.0,0.0,0.0,0.0,0.0,91.0,-64.60845816224708,0.0,47.44162063020823,31.470937496677212,0,2.6124725274725273
77,PG504,1493,1971,4,4,0,0,0,-9,8.587654320987655,2.525,0,1.203,0.92,1.77,0.66,1.08,1.8760000000000001,3.566,14,1,3,156685,0,0,2.0873076923076925,5.348251244825725e-05,PG50471,EU,0.3643564356435644,1.1682000000000001,0,0.0,0.0,0.0,0.0,91.0,46.56114634167881,0.0,173.9708653846154,0.0,0.0,0.0,0.0,0.0,91.0,-64.69685236392904,0.0,47.66604268159004,31.36711662720498,0,2.0873076923076925
78,PS914,1494,1971,4,2,0,0,0,-9,8.876543209876543,1.973,0,1.023,0.85,1.57,0.65,0.965,2.05,10.531,12,1,3,16299,0,0,2.2809065934065935,0.0001579428879956806,PS91471,EU,0.4308160162189559,1.0205000000000002,0,1.0,0.6344950848972296,0.0,1.9526785714285715,90.0,45.86019167620618,0.0,171.82458791208788,1.0,-0.45492573827656424,0.0,0.5624688569178292,0.04840913920768741,90.0,-64.4094751407806,0.0,47.01487588210593,31.453878887353596,0,2.2809065934065935
79,PS911,1496,1971,6,2,0,0,0,-9,16.037037037037038,2.238,0,1.338,1.42,1.64,0.64,0.895,1.7550000000000001,5.328,12,1,3,9599,0,0,1.9526785714285715,7.990881276621273e-05,PS91171,EU,0.6344950848972296,1.0495999999999999,0,1.0,0.4308160162189559,0.0,2.2809065934065935,90.0,45.86019167620618,0.0,171.82458791208788,1.0,-0.8420741565382532,0.0,0.7178397931503168,0.020292703267762613,90.0,-64.4094751407806,0.0,47.01487588210593,31.453878887353596,0,1.9526785714285715
80,RNR10,1497,1971,4,4,0,0,0,-9,4.555555555555555,1.907,0,0.7859999999999999,0.56,1.67,0.6,0.89,2.295,7.366,24,1,3,63443,0,0,2.5535027472527476,0.00011047453356530086,RNR1071,EU,0.29365495542737285,1.002,0,0.0,0.0,0.0,0.0,91.0,46.631847821895,0.0,173.50467032967035,0.0,0.0,0.0,0.0,0.0,91.0,-64.4811252137242,0.0,47.46445168866157,31.520582727166378,0,2.5535027472527476
81,SA99,1498,1971,4,4,0,0,0,-9,8.333333333333332,2.49,0,1.043,0.87,1.72,0.66,0.9740000000000001,1.908,2.346,11,1,4,72960,0,0,2.1229120879120877,3.5185074089627455e-05,SA9971,EU,0.34939759036144574,1.1352,0,0.0,0.0,0.0,0.0,91.0,46.57610518696092,0.0,173.93526098901097,0.0,0.0,0.0,0.0,0.0,91.0,-64.6549302577853,0.0,47.64912895914798,31.395771882965352,0,2.1229120879120877
82,TYCORO,1501,1971,4,4,0,0,0,-9,4.920987654320988,1.955,0,0.9690000000000001,0.88,1.58,0.6,0.919,2.323,116.435,1,0,5,598863,0,0,2.5846565934065935,0.0017462805207270982,TYCORO71,JP,0.45012787723785164,0.948,0,4.0,1.7803994427835983,0.0,8.79651098901099,87.0,44.69497545730093,0.0,164.6770054945055,4.0,-3.2554067388663634,0.0,2.6973935108006097,0.3781938684152624,87.0,-61.652844731781826,0.0,44.7549315675852,31.197787638140902,0,2.5846565934065935
83,TYCORO,1503,1971,4,4,0,0,0,-9,5.3086419753086425,2.17,0,1.1340000000000001,1.08,1.67,0.62,0.9570000000000001,2.147,67.858,1,0,5,311614,0,0,2.3888324175824174,0.0010177275181474594,TYCORO71,JP,0.4976958525345623,1.0353999999999999,0,4.0,1.7328314674868877,0.0,8.992335164835165,87.0,44.69497545730093,0.0,164.6770054945055,4.0,-3.355864177397338,0.0,2.776181445692238,0.29000526620248335,87.0,-61.652844731781826,0.0,44.7549315675852,31.197787638140902,0,2.3888324175824174
84,TYCRMK,1504,1971,4,4,0,0,0,-9,5.62962962962963,2.31,0,1.1340000000000001,1.08,1.72,0.64,0.988,2.066,78.092,1,0,5,251967,0,0,2.2987087912087913,0.0011712160297558342,TYCRMK71,JP,0.4675324675324676,1.1008,0,4.0,1.7629948524889825,0.0,9.082458791208792,87.0,44.69497545730093,0.0,164.6770054945055,4.0,-3.2933438204160037,0.0,2.814638593891435,0.22875590349120498,87.0,-61.652844731781826,0.0,44.7549315675852,31.197787638140902,0,2.2987087912087913
85,TYCROW,1505,1971,6,4,0,0,0,-9,7.034567901234567,2.965,0,1.375,1.15,1.85,0.67,1.0590000000000002,1.5939999999999999,3.934,1,0,3,106223,0,0,1.7735439560439559,5.90017397564341e-05,TYCROW71,JP,0.387858347386172,1.2395,0,4.0,1.8426689726352778,0.0,9.607623626373627,87.0,44.69497545730093,0.0,164.6770054945055,4.0,-3.1065152137390477,0.0,3.0740063842208585,0.11008501919503896,87.0,-61.652844731781826,0.0,44.7549315675852,31.197787638140902,0,1.7735439560439559
86,TYCELI,1506,1971,4,2,0,0,0,-9,6.4148148148148145,2.27,0,1.2,0.97,1.64,0.63,0.955,2.0989999999999998,17.572,1,0,5,111204,0,0,2.3354258241758243,0.00026354310396544485,TYCELI71,JP,0.42731277533039647,1.0332,0,4.0,1.8032145446910532,0.0,9.045741758241759,87.0,44.69497545730093,0.0,164.6770054945055,4.0,-3.203391264835558,0.0,2.798791923750386,0.29213230944859886,87.0,-61.652844731781826,0.0,44.7549315675852,31.197787638140902,0,2.3354258241758243
87,VWBEET,1507,1971,4,2,0,0,0,-9,4.555555555555555,1.786,0,0.966,0.57,1.59,0.61,0.945,2.42,354.574,7,1,4,1046170,0,0,2.6925824175824173,0.005317865498830164,VWBEET71,EU,0.3191489361702127,0.9699,0,4.0,1.5225976182276495,0.0,8.725302197802199,87.0,45.083756222924514,0.0,164.64028846153846,4.0,-4.020043278646851,0.0,2.6781471862967656,0.6146988855735265,87.0,-60.544334356340705,0.0,44.73326980570872,30.938444149838162,0,2.6925824175824173
88,VWSQB,1508,1971,4,2,0,0,0,-9,6.417283950617283,2.161,0,0.9670000000000001,0.52,1.72,0.64,0.945,2.229,80.196,7,1,4,400000,0,0,2.4800686813186816,0.0012027716119743237,VWSQB71,EU,0.24062933826931976,1.1008,0,4.0,1.6011172161285423,0.0,8.937815934065934,87.0,45.083756222924514,0.0,164.64028846153846,4.0,-3.737643134323286,0.0,2.7603616720616286,0.4880993917939443,87.0,-60.544334356340705,0.0,44.73326980570872,30.938444149838162,0,2.4800686813186816
89,VW411,1509,1971,4,4,1,0,0,-9,7.404938271604937,2.315,0,1.025,0.76,1.81,0.66,0.9840000000000001,1.8519999999999999,24.78,7,1,4,150000,0,0,2.0606043956043956,0.0003716479692843002,VW41171,EU,0.3282937365010799,1.1946,0,4.0,1.5134528178967823,0.0,9.35728021978022,87.0,45.083756222924514,0.0,164.64028846153846,4.0,-4.048294146014742,0.0,2.945648590241373,0.4063251786748178,87.0,-60.544334356340705,0.0,44.73326980570872,30.938444149838162,0,2.0606043956043956
90,VV144,1510,1971,4,4,0,0,0,-9,8.320987654320987,2.579,0,1.21,0.97,1.83,0.69,1.032,1.9620000000000002,10.77,6,1,5,112873,0,0,2.1829945054945057,0.00016152738616593675,VV14471,EU,0.3761147731678945,1.2627,0,1.0,0.44133099824868655,0.0,2.0828571428571427,90.0,46.1080570059058,0.0,171.79232142857143,1.0,-0.8179601221445868,0.0,0.6270073780554002,0.23491400691312533,90.0,-63.91065397906691,0.0,46.9942127929755,31.05441443745342,0,2.1829945054945057
91,VV164,1511,1971,6,4,0,0,0,-9,10.234567901234568,2.855,0,1.82,1.26,1.86,0.68,1.071,1.8719999999999999,9.691,6,1,5,101565,0,0,2.0828571428571427,0.0001453446517487552,VV16471,EU,0.44133099824868655,1.2648000000000001,0,1.0,0.3761147731678945,0.0,2.1829945054945057,90.0,46.1080570059058,0.0,171.79232142857143,1.0,-0.9778609343839164,0.0,0.6739643611431715,0.23325228546249754,90.0,-63.91065397906691,0.0,46.9942127929755,31.05441443745342,0,2.0828571428571427
92,AMGREM,254,1972,6,2,0,0,0,-9,4.782296650717703,2.494,1,2.323,1.0,1.62,0.71,0.96,1.9460000000000002,100.183,15,0,4,100183,0,0,2.253263157894737,0.0014678612767578497,AMGREM72,US,0.4009623095429029,1.1502000000000001,1,4.0,1.458760354897126,0.0,7.917684210526315,84.0,34.36822954239639,4.0,158.1313684210526,4.0,-4.058174109274958,0.0,2.1234281646099977,1.6003840491816845,84.0,-76.8673362886205,4.0,38.45579094912409,29.799099580487525,4,2.253263157894737
93,AMHORN,256,1972,6,4,0,0,0,-9,5.41866028708134,2.691,1,2.32,1.0,1.8,0.71,1.08,1.8670000000000002,54.27,15,0,2,54270,0,0,2.1617894736842103,0.0007951531845687243,AMHORN72,US,0.3716090672612412,1.278,1,4.0,1.4881135971787876,0.0,8.009157894736841,84.0,34.36822954239639,4.0,158.1313684210526,4.0,-3.982149084788034,0.0,2.1648712838142252,1.4950235335238584,84.0,-76.8673362886205,4.0,38.45579094912409,29.799099580487525,4,2.1617894736842103
94,AMJAVL,258,1972,6,2,0,0,0,-9,6.71531100478469,2.876,1,2.32,1.0,1.92,0.76,1.1,1.6969999999999998,26.152,15,0,3,26152,0,0,1.9649473684210523,0.000383173872910287,AMJAVL72,US,0.34770514603616137,1.4592,1,4.0,1.5120175184038676,0.0,8.206,84.0,34.36822954239639,4.0,158.1313684210526,4.0,-3.9156615166740023,0.0,2.260342162121722,1.3624315491412715,84.0,-76.8673362886205,4.0,38.45579094912409,29.799099580487525,4,1.9649473684210523
95,AMMATA,260,1972,6,4,0,0,0,-9,6.660287081339713,3.171,1,2.32,1.0,2.06,0.78,1.18,1.8399999999999999,36.311,15,0,5,36311,0,0,2.1305263157894734,0.0005320215088423613,AMMATA72,US,0.315357931251971,1.6068,1,4.0,1.544364733188058,0.0,8.040421052631578,84.0,34.36822954239639,4.0,158.1313684210526,4.0,-3.8180149609765923,0.0,2.1794385767529167,1.2660752659762113,84.0,-76.8673362886205,4.0,38.45579094912409,29.799099580487525,4,2.1305263157894734
96,AMAMBS,262,1972,8,4,0,0,0,-9,9.294258373205743,3.537,1,3.04,1.5,2.12,0.78,1.22,1.434,29.92,15,0,3,29920,0,0,1.6604210526315786,0.00043838185521091267,AMAMBS71,US,0.42408821034775235,1.6536000000000002,1,4.0,1.4356344540922765,0.0,8.510526315789473,84.0,34.36822954239639,4.0,158.1313684210526,4.0,-4.1142481544176235,0.0,2.4287364061963825,1.2373651600937798,84.0,-76.8673362886205,4.0,38.45579094912409,29.799099580487525,4,1.6604210526315786
97,BKLSAB,265,1972,8,4,1,1,0,-9,9.468899521531101,4.201,1,3.5,1.5,2.21,0.8,1.24,1.3050000000000002,167.298,19,0,4,167298,0,0,1.5110526315789472,0.00245121683198781,BKLSAB72,US,0.35705784337062607,1.768,1,27.0,11.426356514173767,0.0,43.22421052631579,61.0,24.444537849292026,4.0,123.56705263157892,27.0,-23.80866165728957,0.0,8.330876874071151,13.299631079009755,61.0,-57.00087910378465,4.0,32.6479151826521,17.66993942674152,27,1.5110526315789472
98,BKCNTU,266,1972,8,4,1,1,0,-9,10.78468899521531,4.406,1,4.55,2.25,2.21,0.8,1.24,1.2269999999999999,31.219,19,0,4,31219,0,0,1.4207368421052629,0.00045741454337665385,BKCNTU72,US,0.5106672719019519,1.768,1,27.0,11.272747085642441,0.0,43.31452631578947,61.0,24.444537849292026,4.0,123.56705263157892,27.0,-24.16648210920483,0.0,8.392507749117033,13.299631079009755,61.0,-57.00087910378465,4.0,32.6479151826521,17.66993942674152,27,1.4207368421052629
99,BKELCT,267,1972,8,4,1,1,0,-9,11.698564593301437,4.515,1,4.55,2.25,2.27,0.8,1.27,1.1460000000000001,167.504,19,0,3,167504,0,0,1.3269473684210527,0.002454235102782377,BKELCT72,US,0.49833887043189373,1.816,1,27.0,11.285075487112499,0.0,43.40831578947368,61.0,24.444537849292026,4.0,123.56705263157892,27.0,-24.142044170716034,0.0,8.46080229655326,13.272843763046104,61.0,-57.00087910378465,4.0,32.6479151826521,17.66993942674152,27,1.3269473684210527
100,BKRIVE,268,1972,8,2,1,1,0,-9,12.318181818181818,4.343,1,4.55,2.5,2.18,0.8,1.22,1.175,646.526,19,0,3,646526,0,0,1.3605263157894734,0.009472769629749016,BKRIVE72,US,0.5756389592447617,1.7440000000000002,1,27.0,11.207775398299631,0.0,43.37473684210526,61.0,24.444537849292026,4.0,123.56705263157892,27.0,-24.286244519690122,0.0,8.435811767249685,13.31329871773842,61.0,-57.00087910378465,4.0,32.6479151826521,17.66993942674152,27,1.3605263157894734
101,CDCALA,269,1972,8,4,1,1,0,-9,14.205741626794259,4.698,1,4.72,2.2,2.27,0.8,1.3,1.099,6.913,19,0,3,6913,0,0,1.2725263157894735,0.00010128789321768179,CDCALA72,US,0.46828437633035336,1.816,1,27.0,11.31512998121404,0.0,43.46273684210526,61.0,24.444537849292026,4.0,123.56705263157892,27.0,-24.0798396154962,0.0,8.502679239424323,13.272843763046104,61.0,-57.00087910378465,4.0,32.6479151826521,17.66993942674152,27,1.2725263157894735
